;id;title;type;genres;averageRating;numVotes;releaseYear
372;tt0436992;Doctor Who;tvSeries;Adventure, Drama, Sci-Fi;8.5;252129;2005
373;tt0021749;City Lights;movie;Comedy, Drama, Romance;8.5;199805;1931
374;tt1839578;Person of Interest;tvSeries;Action, Crime, Drama;8.5;193054;2011
375;tt3230854;The Expanse;tvSeries;Drama, Mystery, Sci-Fi;8.5;176973;2015
376;tt4179452;The Last Kingdom;tvSeries;Action, Drama, History;8.5;171839;2015
377;tt2575988;Silicon Valley;tvSeries;Comedy;8.5;169538;2014
378;tt0487831;The IT Crowd;tvSeries;Comedy;8.5;167112;2006
379;tt3526078;Schitt's Creek;tvSeries;Comedy;8.5;151800;2015
380;tt1758429;Spartacus: Gods of the Arena;tvMiniSeries;Action, Adventure, Biography;8.5;147639;2011
381;tt12343534;Jujutsu Kaisen;tvSeries;Action, Adventure, Animation;8.5;132979;2020
382;tt0290978;The Office;tvSeries;Comedy, Drama;8.5;125306;2001
383;tt5189670;Making a Murderer;tvSeries;Crime, Documentary;8.5;104208;2015
384;tt6077448;Sacred Games;tvSeries;Action, Crime, Drama;8.5;94143;2018
385;tt0112159;Neon Genesis Evangelion;tvSeries;Action, Animation, Drama;8.5;90399;1995
386;tt3502248;Bosch;tvSeries;Crime, Drama;8.5;85816;2014
387;tt1492966;Louie;tvSeries;Comedy, Drama;8.5;82874;2010
388;tt10638036;Heartstopper;tvSeries;Drama, Romance;8.5;82152;2022
389;tt0314979;Battlestar Galactica;tvMiniSeries;Action, Adventure, Drama;8.5;81452;2003
390;tt0421357;Fullmetal Alchemist;tvSeries;Action, Adventure, Animation;8.5;79459;2003
391;tt4093826;Twin Peaks;tvSeries;Crime, Drama, Horror;8.5;78159;2017
392;tt1424432;Senna;movie;Biography, Documentary, Sport;8.5;77864;2010
393;tt20850406;Sita Ramam;movie;Action, Drama, Mystery;8.5;71689;2022
394;tt0088509;Dragon Ball;tvSeries;Action, Adventure, Animation;8.5;68568;1986
395;tt11912196;Asur: Welcome to Your Dark Side;tvSeries;Crime, Drama, Mystery;8.5;67038;2020
396;tt0863046;Flight of the Conchords;tvSeries;Comedy, Music, Musical;8.5;66895;2007
397;tt0280249;Dragon Ball;tvSeries;Action, Adventure, Animation;8.5;66607;1995
398;tt3428912;Happy Valley;tvSeries;Crime, Drama, Thriller;8.5;66607;2014
399;tt0068098;M*A*S*H;tvSeries;Comedy, Drama, War;8.5;65191;1972
400;tt7120662;Derry Girls;tvSeries;Comedy;8.5;64171;2018
401;tt1710308;Regular Show;tvSeries;Action, Adventure, Animation;8.5;61594;2010
402;tt0278238;Samurai Jack;tvSeries;Action, Adventure, Animation;8.5;61178;2001
403;tt0187664;Spaced;tvSeries;Comedy;8.5;58406;1999
404;tt0423731;Samurai Champloo;tvSeries;Action, Adventure, Animation;8.5;57102;2004
405;tt2937900;The Knick;tvSeries;Drama, History;8.5;53333;2014
406;tt0275137;Justice League;tvSeries;Action, Adventure, Animation;8.5;52944;2001
407;tt8289930;Formula 1: Drive to Survive;tvSeries;Documentary, Sport;8.5;52722;2019
408;tt0290988;Trailer Park Boys;tvSeries;Comedy, Crime;8.5;52202;2001
409;tt0402711;Boston Legal;tvSeries;Comedy, Crime, Drama;8.5;50814;2004
410;tt26548265;Maharaja;movie;Action, Crime, Drama;8.5;50217;2024
411;tt0163507;Whose Line Is It Anyway?;tvSeries;Comedy, Game-Show;8.5;46997;1998
412;tt1152758;Dear Zachary: A Letter to a Son About His Father;movie;Biography, Crime, Documentary;8.5;41754;2008
413;tt0103767;Baraka;movie;Documentary;8.5;41459;1992
414;tt3895150;Your Lie in April;tvSeries;Animation, Comedy, Drama;8.5;40025;2014
415;tt7019842;96;movie;Drama, Romance;8.5;38912;2018
416;tt2359704;JoJo's Bizarre Adventure;tvSeries;Action, Adventure, Animation;8.5;37942;2012
417;tt0373732;The Boondocks;tvSeries;Action, Animation, Comedy;8.5;36885;2005
418;tt12714854;Mumbai Diaries;tvSeries;Drama, Thriller;8.5;30852;2021
419;tt1526318;Borgen;tvSeries;Drama;8.5;30541;2010
420;tt11301642;Ethos;tvSeries;Drama, Thriller;8.5;30048;2020
421;tt1299368;Southland;tvSeries;Crime, Drama, Thriller;8.5;29554;2009
422;tt0043208;I Love Lucy;tvSeries;Comedy;8.5;29420;1951
423;tt10802170;The Rehearsal;tvSeries;Comedy, Documentary;8.5;27152;2022
424;tt9398466;Delhi Crime;tvSeries;Crime, Drama;8.5;26856;2019
425;tt11580854;Sarpatta Parambarai;movie;Action, Drama, Sport;8.5;26098;2021
426;tt0075520;Jesus of Nazareth;tvMiniSeries;Biography, Drama, History;8.5;25376;1977
427;tt16296870;The Railway Men;tvMiniSeries;Drama, History, Thriller;8.5;25124;2023
428;tt1353056;RuPaul's Drag Race;tvSeries;Game-Show, Reality-TV;8.5;23914;2009
429;tt0346336;The Best of Youth;movie;Drama, Romance;8.5;23574;2003
430;tt8948790;Jersey;movie;Drama, Sport;8.5;23445;2019
431;tt0058625;Woman in the Dunes;movie;Drama, Thriller;8.5;23382;1964
432;tt24082438;20 Days in Mariupol;movie;Documentary, War;8.5;23271;2023
433;tt0088727;Anne of Green Gables;tvMiniSeries;Drama, Family;8.5;23149;1985
434;tt1014762;Home;movie;Documentary, Family;8.5;23144;2009
435;tt0262985;Queer as Folk;tvSeries;Drama, Romance;8.5;22821;2000
436;tt9522300;Kaguya-sama: Love is War;tvSeries;Animation, Comedy, Romance;8.5;21881;2019
437;tt0253997;The King of the Street Cleaners;movie;Comedy, Romance;8.5;21752;1977
438;tt11407524;Hostel Daze;tvSeries;Comedy, Drama;8.5;21468;2019
439;tt2674806;Inside No. 9;tvSeries;Comedy, Crime, Drama;8.5;21371;2014
440;tt7259746;Queer Eye;tvSeries;Reality-TV;8.5;21356;2018
441;tt0346314;Ghost in the Shell: Stand Alone Complex;tvSeries;Action, Animation, Crime;8.5;21338;2002
442;tt0054407;The Hole;movie;Crime, Drama, Thriller;8.5;21027;1960
443;tt0182629;Rurouni Kenshin;tvSeries;Action, Adventure, Animation;8.5;20889;1996
444;tt6005644;TVF Tripling;tvSeries;Comedy, Drama;8.5;20734;2016
445;tt1094229;Heartland;tvSeries;Drama, Family;8.5;20647;2007
446;tt0397150;Garth Marenghi's Darkplace;tvMiniSeries;Comedy, Fantasy, Horror;8.5;20489;2004
447;tt0079221;Gol Maal;movie;Comedy, Romance;8.5;20365;1979
448;tt3673794;Kingdom;tvSeries;Drama, Sport;8.5;20002;2014
449;tt2155025;Please Like Me;tvSeries;Comedy, Drama, Romance;8.5;19980;2013
450;tt0047708;Alfred Hitchcock Presents;tvSeries;Crime, Drama, Mystery;8.5;19625;1955
451;tt12074628;Smiling Friends;tvSeries;Animation, Comedy, Short;8.5;19397;2020
452;tt8413338;Kumbalangi Nights;movie;Comedy, Drama, Romance;8.5;18833;2019
453;tt0493331;Barareh Nights;tvSeries;Comedy;8.5;18689;2005
454;tt5425186;Horace and Pete;tvMiniSeries;Comedy, Drama;8.5;17751;2016
455;tt0070644;Scenes from a Marriage;tvMiniSeries;Drama;8.5;17427;1973
456;tt4295140;Chef's Table;tvSeries;Biography, Documentary;8.5;17261;2015
457;tt8317568;Broken But Beautiful;tvSeries;Drama, Romance;8.5;17224;2018
458;tt0263975;The Girl with the Red Scarf;movie;Drama, Romance;8.5;17202;1977
459;tt0185133;Yu Yu Hakusho: Ghost Files;tvSeries;Action, Adventure, Animation;8.5;16593;1992
460;tt1230180;The Angry Video Game Nerd;tvSeries;Action, Comedy, Sci-Fi;8.5;16005;2004
461;tt0131179;Detective Conan;tvSeries;Action, Animation, Comedy;8.5;15896;1996
462;tt6958022;The Defiant Ones;tvMiniSeries;Biography, Crime, Documentary;8.5;15779;2017
463;tt0061287;The Prisoner;tvSeries;Drama, Mystery, Sci-Fi;8.5;15336;1967
464;tt11691684;Flower of Evil;tvSeries;Crime, Mystery, Romance;8.5;15281;2020
465;tt0934320;Summer Heights High;tvMiniSeries;Comedy, Drama, Family;8.5;15249;2007
466;tt0098825;House of Cards;tvMiniSeries;Drama;8.5;15239;1990
467;tt0807832;Mushi-Shi;tvSeries;Animation, Drama, Fantasy;8.5;14971;2005
468;tt26225038;Death's Game;tvSeries;Drama, Fantasy;8.5;14732;2023
469;tt22185582;Sixer;tvSeries;Drama, Sport;8.5;14129;2022
470;tt0101649;Thalapathi;movie;Action, Crime, Drama;8.5;13662;1991
471;tt9617456;For Sama;movie;Biography, Documentary, War;8.5;13059;2019
472;tt27867155;Mr Bates vs. The Post Office;tvMiniSeries;Biography, Drama;8.5;12748;2024
473;tt0315008;Great Teacher Onizuka;tvSeries;Animation, Comedy, Drama;8.5;12056;1999
474;tt0161952;Saint Seiya: Knights of the Zodiac;tvSeries;Action, Adventure, Animation;8.5;11509;1986
475;tt0253991;Zübük;movie;Comedy;8.5;11418;1980
476;tt12369754;Staged;tvSeries;Comedy, Drama;8.5;10661;2020
477;tt0062550;The Bugs Bunny/Road Runner Hour;tvSeries;Animation, Comedy;8.5;10348;1968
478;tt11052470;Move to Heaven;tvSeries;Drama;8.5;10174;2021
479;tt2301351;RuPaul's Drag Race All Stars;tvSeries;Game-Show, Reality-TV;8.5;10151;2012
480;tt1345836;The Dark Knight Rises;movie;Action, Drama, Thriller;8.4;1864289;2012
481;tt0361748;Inglourious Basterds;movie;Adventure, Drama, War;8.4;1623385;2009
482;tt7286456;Joker;movie;Crime, Drama, Thriller;8.4;1549858;2019
483;tt0209144;Memento;movie;Mystery, Thriller;8.4;1345855;2000
484;tt4154796;Avengers: Endgame;movie;Action, Adventure, Drama;8.4;1305301;2019
485;tt4154756;Avengers: Infinity War;movie;Action, Adventure, Sci-Fi;8.4;1239096;2018
486;tt0910970;WALL·E;movie;Adventure, Animation, Family;8.4;1226052;2008
487;tt0081505;The Shining;movie;Drama, Horror;8.4;1132969;1980
488;tt0082971;Raiders of the Lost Ark;movie;Action, Adventure;8.4;1051827;1981
489;tt0090605;Aliens;movie;Action, Adventure, Sci-Fi;8.4;787792;1986
490;tt0078788;Apocalypse Now;movie;Drama, Mystery, War;8.4;723047;1979
491;tt4633694;Spider-Man: Into the Spider-Verse;movie;Action, Adventure, Animation;8.4;696543;2018
492;tt2380307;Coco;movie;Adventure, Animation, Drama;8.4;616300;2017
493;tt1632701;Suits;tvSeries;Comedy, Drama;8.4;496926;2011
494;tt0460681;Supernatural;tvSeries;Drama, Fantasy, Horror;8.4;495695;2005
495;tt11198330;House of the Dragon;tvSeries;Action, Adventure, Drama;8.4;450077;2022
496;tt1187043;3 Idiots;movie;Comedy, Drama;8.4;444785;2009
497;tt0086879;Amadeus;movie;Biography, Drama, Music;8.4;436226;1984
498;tt0405094;The Lives of Others;movie;Drama, Mystery, Thriller;8.4;416937;2006
499;tt2467372;Brooklyn Nine-Nine;tvSeries;Comedy, Crime;8.4;378684;2013
500;tt5311514;Your Name.;movie;Animation, Drama, Fantasy;8.4;335855;2016
501;tt0285403;Scrubs;tvSeries;Comedy, Drama;8.4;273662;2001
502;tt5675620;The Punisher;tvSeries;Action, Crime, Drama;8.4;272288;2017
503;tt0082096;Das Boot;movie;Drama, War;8.4;268739;1981
504;tt5834204;The Handmaid's Tale;tvSeries;Drama, Sci-Fi, Thriller;8.4;264028;2017
505;tt12637874;Fallout;tvSeries;Action, Adventure, Drama;8.4;263865;2024
506;tt1119644;Fringe;tvSeries;Drama, Mystery, Sci-Fi;8.4;260771;2008
507;tt0032553;The Great Dictator;movie;Comedy, Drama, War;8.4;241552;1940
508;tt0043014;Sunset Boulevard;movie;Drama, Film-Noir;8.4;241144;1950
509;tt3920596;Big Little Lies;tvSeries;Crime, Drama, Mystery;8.4;230234;2017
510;tt0050825;Paths of Glory;movie;Drama, War;8.4;217899;1957
511;tt7221388;Cobra Kai;tvSeries;Action, Comedy, Drama;8.4;213238;2018
512;tt9561862;Love, Death & Robots;tvSeries;Action, Adventure, Animation;8.4;204094;2019
513;tt0285331;24;tvSeries;Action, Crime, Drama;8.4;199266;2001
514;tt10155688;Mare of Easttown;tvMiniSeries;Crime, Drama, Mystery;8.4;196217;2021
515;tt3006802;Outlander;tvSeries;Adventure, Drama, Fantasy;8.4;183263;2014
516;tt0387199;Entourage;tvSeries;Comedy, Drama;8.4;178536;2004
517;tt9253284;Andor;tvSeries;Action, Adventure, Drama;8.4;177546;2022
518;tt2401256;The Night Of;tvMiniSeries;Crime, Drama, Mystery;8.4;176801;2016
519;tt7657124;The Heroes;tvSeries;Animation, Drama, History;8.4;168540;2008
520;tt8398600;After Life;tvSeries;Comedy, Drama;8.4;156787;2019
521;tt1474684;Luther;tvSeries;Crime, Drama, Mystery;8.4;156571;2010
522;tt0051201;Witness for the Prosecution;movie;Crime, Drama, Mystery;8.4;141809;1957
523;tt0409591;Naruto;tvSeries;Action, Adventure, Animation;8.4;135518;2002
524;tt2249364;Broadchurch;tvSeries;Crime, Drama, Mystery;8.4;130664;2013
525;tt2017109;Banshee;tvSeries;Action, Crime, Drama;8.4;129687;2013
526;tt0458290;Star Wars: The Clone Wars;tvSeries;Action, Adventure, Animation;8.4;125886;2008
527;tt2149175;The Americans;tvSeries;Crime, Drama, Mystery;8.4;114067;2013
528;tt0491738;Psych;tvSeries;Comedy, Crime, Mystery;8.4;112269;2006
529;tt8267604;Capernaum;movie;Drama;8.4;109900;2018
530;tt0118480;Stargate SG-1;tvSeries;Action, Adventure, Drama;8.4;103089;1997
531;tt0091251;Come and See;movie;Drama, Thriller, War;8.4;102601;1985
532;tt2788432;American Crime Story;tvSeries;Biography, Crime, Drama;8.4;99914;2016
533;tt9059760;Normal People;tvMiniSeries;Drama, Romance;8.4;97294;2020
534;tt1220617;The Inbetweeners;tvSeries;Comedy;8.4;96046;2008
535;tt0060028;Star Trek;tvSeries;Action, Adventure, Sci-Fi;8.4;94865;1966
536;tt6473300;Mirzapur;tvSeries;Action, Crime, Drama;8.4;87717;2018
537;tt1442462;The Good Wife;tvSeries;Crime, Drama, Mystery;8.4;84383;2009
538;tt4189022;Ash vs Evil Dead;tvSeries;Action, Comedy, Horror;8.4;81308;2015
539;tt0412253;Veronica Mars;tvSeries;Crime, Drama, Mystery;8.4;79191;2004
540;tt1759761;Veep;tvSeries;Comedy;8.4;65929;2012
541;tt13616990;Chainsaw Man;tvSeries;Action, Adventure, Animation;8.4;63619;2022
542;tt0262150;Black Books;tvSeries;Comedy;8.4;62552;2000
543;tt5249462;Erased;tvSeries;Animation, Crime, Drama;8.4;61586;2016
544;tt0995832;Generation Kill;tvMiniSeries;Drama, War;8.4;60498;2008
545;tt0925266;Pushing Daisies;tvSeries;Comedy, Drama, Fantasy;8.4;60090;2007
546;tt0057565;High and Low;movie;Crime, Drama, Mystery;8.4;55784;1963
547;tt2384811;Utopia;tvSeries;Drama, Mystery, Sci-Fi;8.4;52245;2013
548;tt1313104;The Cove;movie;Biography, Crime, Documentary;8.4;51824;2009
549;tt0103584;X-Men;tvSeries;Action, Adventure, Animation;8.4;51158;1992
550;tt0319969;Carnivàle;tvSeries;Drama, Fantasy, Mystery;8.4;47402;2003
551;tt5743796;Warrior;tvSeries;Action, Crime, Drama;8.4;47310;2019
552;tt1227926;Dr. Horrible's Sing-Along Blog;tvMiniSeries;Comedy, Musical, Sci-Fi;8.4;44435;2008
553;tt9900782;Kaithi;movie;Action, Crime, Drama;8.4;44342;2019
554;tt11247158;The Legend of Vox Machina;tvSeries;Action, Adventure, Animation;8.4;43965;2022
555;tt1942683;The Amazing World of Gumball;tvSeries;Adventure, Animation, Comedy;8.4;43874;2011
556;tt21626284;Laapataa Ladies;movie;Comedy, Drama;8.4;43434;2023
557;tt1830379;Top Boy;tvSeries;Crime, Drama, Thriller;8.4;42026;2011
558;tt12361178;Drishyam 2;movie;Crime, Drama, Thriller;8.4;41858;2021
559;tt0094582;The Wonder Years;tvSeries;Comedy, Drama, Family;8.4;41507;1988
560;tt0056751;Doctor Who;tvSeries;Adventure, Drama, Family;8.4;40159;1963
561;tt0458254;The Colbert Report;tvSeries;Comedy, News, Talk-Show;8.4;39282;2005
562;tt7658402;Harley Quinn;tvSeries;Action, Adventure, Animation;8.4;38922;2019
563;tt0770802;Samsara;movie;Documentary, Music;8.4;38521;2011
564;tt0094535;Red Dwarf;tvSeries;Comedy, Sci-Fi;8.4;37747;1988
565;tt0472027;John Adams;tvMiniSeries;Biography, Drama, History;8.4;37466;2008
566;tt2578560;Broad City;tvSeries;Comedy;8.4;36457;2014
567;tt0112175;Spider-Man: The Animated Series;tvSeries;Action, Adventure, Animation;8.4;36453;1994
568;tt2543312;Halt and Catch Fire;tvSeries;Drama;8.4;36011;2014
569;tt0105946;Babylon 5;tvSeries;Action, Adventure, Drama;8.4;35199;1993
570;tt6439752;Snowfall;tvSeries;Crime, Drama;8.4;34553;2017
571;tt9477520;Asuran;movie;Action, Drama;8.4;34481;2019
572;tt0478942;Life on Mars;tvSeries;Crime, Drama, Mystery;8.4;33249;2006
573;tt1883092;Generation War;tvMiniSeries;Action, Drama, History;8.4;33185;2013
574;tt4192812;Unforgotten;tvSeries;Crime, Drama, Mystery;8.4;31846;2015
575;tt7078180;Violet Evergarden;tvSeries;Animation, Drama, Family;8.4;31691;2018
576;tt29623480;The Wild Robot;movie;Animation, Sci-Fi;8.4;31649;2024
577;tt13433812;Vincenzo;tvSeries;Action, Comedy, Crime;8.4;30885;2021
578;tt4378376;Babylon Berlin;tvSeries;Crime, Drama, Thriller;8.4;30873;2017
579;tt0826760;The Killing;tvSeries;Crime, Drama, Mystery;8.4;30662;2007
580;tt14168162;Bosch: Legacy;tvSeries;Crime, Drama;8.4;29631;2022
581;tt8594324;Ghosts;tvSeries;Comedy, Fantasy;8.4;28008;2019
582;tt6905542;The Dark Crystal: Age of Resistance;tvSeries;Adventure, Family, Fantasy;8.4;27642;2019
583;tt0086659;'Allo 'Allo!;tvSeries;Comedy, History, War;8.4;27466;1982
584;tt6205862;Inside Look: The People v. O.J. Simpson - American Crime Story;tvSeries;Documentary, Short;8.4;27400;2016
585;tt0074028;The Muppet Show;tvSeries;Comedy, Family, Musical;8.4;26650;1976
586;tt0163503;Top Gear;tvSeries;Documentary;8.4;25227;1978
587;tt0416394;The Mighty Boosh;tvSeries;Comedy, Fantasy, Musical;8.4;24423;2003
588;tt3674140;The Salt of the Earth;movie;Biography, Documentary, History;8.4;23928;2014
589;tt0416960;The Lizard;movie;Comedy, Drama;8.4;22948;2004
590;tt0235923;Invader ZIM;tvSeries;Action, Adventure, Animation;8.4;22932;2001
591;tt0098878;Northern Exposure;tvSeries;Comedy, Drama;8.4;22621;1990
592;tt0400234;Black Friday;movie;Action, Crime, Drama;8.4;22307;2004
593;tt0108872;My So-Called Life;tvSeries;Comedy, Drama, Romance;8.4;22304;1994
594;tt4987556;Thani Oruvan;movie;Action, Crime, Thriller;8.4;22057;2015
595;tt0083466;Police Squad!;tvSeries;Comedy, Crime;8.4;21247;1982
596;tt0408381;Doc Martin;tvSeries;Comedy, Drama, Romance;8.4;20870;2004
597;tt5959980;Vada Chennai;movie;Action, Crime, Drama;8.4;20447;2018
598;tt0976192;The Spectacular Spider-Man;tvSeries;Action, Adventure, Animation;8.4;20181;2008
599;tt0118266;The New Batman Adventures;tvSeries;Action, Adventure, Animation;8.4;19782;1997
600;tt1734135;Trollhunters: Tales of Arcadia;tvSeries;Action, Adventure, Animation;8.4;19563;2016
601;tt2407574;My Mad Fat Diary;tvSeries;Comedy, Drama, Romance;8.4;19193;2013
602;tt0075572;Roots;tvMiniSeries;Biography, Drama, History;8.4;19192;1977
603;tt0066626;All in the Family;tvSeries;Comedy, Drama;8.4;19165;1971
604;tt8681148;This Is Going to Hurt;tvMiniSeries;Biography, Comedy, Drama;8.4;19078;2022
605;tt0047445;Sansho the Bailiff;movie;Drama;8.4;18613;1954
606;tt0053479;The Andy Griffith Show;tvSeries;Comedy, Family;8.4;17512;1960
607;tt1553644;The Ricky Gervais Show;tvSeries;Animation, Comedy, Talk-Show;8.4;17265;2010
608;tt0052572;The World of Apu;movie;Drama;8.4;17158;1959
609;tt7465992;Mahanati;movie;Biography, Drama;8.4;15203;2018
610;tt0059550;Operation 'Y' & Other Shurik's Adventures;movie;Comedy, Crime, Drama;8.4;15154;1965
611;tt0073000;The Pinchcliffe Grand Prix;movie;Animation, Comedy, Family;8.4;14496;1975
612;tt9174582;Brassic;tvSeries;Comedy, Drama;8.4;14390;2019
